publication, user, type, topic, publication_description, quality, num_likes, num_comments, num_share, date, users_tagged
344,708,Video,TV show,Arcane breaking rankings,0.8877443320256361,9,4,3,23,1
345,99,Video,Sports,Mbappe coming to Madrid,0.3668000454231535,3,1,1,23,10
346,870,Video,Computer games,League of legends game,0.7185908362369041,4,2,2,24,3
347,345,Image,TV show,Arcane breaking rankings,0.8307829904830877,23,9,7,24,4
348,106,Text,Animals,Cat with glasses and smiling,0.5044904332845624,7,2,2,24,8
349,23,Text,TV show,Kid watching Better Call Saul,0.38298543929069095,3,0,0,24,5
350,918,Image,TV show,Kid watching Better Call Saul,0.2431685669644642,3,2,1,24,2
351,546,Image,News and present,Ukraine crisis,0.08151358177674772,0,0,0,24,3
352,609,Text,Drink Brand,Drinking alcohol,0.1163716739681897,0,0,0,25,5
353,512,Text,Food,Family eating lasagne,0.2341992950469377,2,1,1,25,6
354,609,Video,Animals,Happy cat playing with a ball,0.6043421474573237,7,3,1,26,3
355,364,Text,TV show,Black Batman costume,0.5847954410812619,6,2,2,26,9
356,593,Text,Food,Chinese Peking duck,0.9849248059804097,52,14,10,26,5
357,53,Image,Computer games,Red Nintendo DS,0.87351174822229,22,7,6,26,6
358,696,Text,Music Artist,1M of assistants in a concert,0.986512265301817,25,9,7,26,3
359,708,Text,Music Artist,Driving a car with music,0.5875158628152136,5,2,2,26,7
360,596,Image,Sports,Mbappe coming to Madrid,0.9837274253639681,20,11,6,27,3
361,477,Image,Sports,Family running on the beach,0.25270830821470824,1,0,0,27,6
362,319,Image,Music Artist,Rap battle on the street,0.32489260052062496,4,1,1,27,1
363,340,Image,Sports,Playing paddle,0.5995387199681703,11,4,3,27,6
364,245,Video,TV show,Watching the TV having dinner,0.21655689056595362,0,0,0,27,6
365,780,Text,Sports,Lakers vs Miami match,0.7658938225239955,9,4,4,27,6
366,814,Image,TV show,Almodovar on the Oscars gala,0.39456217675691585,7,3,2,28,9
367,792,Video,Drink Brand,Heineken advertisement,0.42353678663243055,1,0,0,28,6
368,297,Image,TV show,Almodovar on the Oscars gala,0.7415491106349347,19,6,5,28,6
369,340,Video,Computer games,Ibai Llanos streaming,0.4137125453226338,6,1,0,29,8
370,198,Video,Music Artist,Rap battle on the street,0.22443624005611595,2,0,0,29,7
371,852,Image,Animals,Turtle eating,0.3632464566515803,1,0,0,29,3
372,180,Image,Computer games,Play store menu,0.008681230729465805,0,0,0,29,2
373,356,Text,TV show,Black Batman costume,0.18514000738370207,1,0,0,29,6
374,905,Text,Music Artist,Listening queen on the bed,0.6196959481376202,3,0,0,29,5
375,322,Image,Computer games,Buying on Steam,0.21608327431347973,0,0,0,30,6
376,535,Image,Animals,Cat with glasses and smiling,0.8600351150483788,23,8,6,30,6
377,56,Video,Music Artist,Piano classes academy,0.03658270748676995,0,0,0,30,8
378,799,Video,Animals,Cat sleeping in bed,0.2969666977600104,0,0,0,30,5
379,497,Video,Computer games,Happy family playing Wii,0.9157343276691967,5,1,0,30,1
380,277,Text,Computer games,Buying on Steam,0.3026490503614584,1,0,0,30,3
381,957,Video,Sports,Lakers vs Miami match,0.697258376691829,13,3,2,30,2
382,984,Video,Sports,Visitors watching the Camp Nou,0.8442506816245259,15,7,7,30,4
383,582,Video,TV show,Family going to the cinema,0.35272621469046794,0,0,0,30,4
384,303,Image,TV show,The Great British Baking Show,0.6626060076535144,7,3,3,30,3
385,320,Video,TV show,Tv comedy,0.8158306350291972,20,7,7,30,4
386,930,Text,Animals,Cat raising her cats,0.3249316296920479,2,1,0,30,4
387,861,Video,Computer games,Friends playing games on the sofa,0.15687563595284448,2,0,0,30,4
388,694,Video,Computer games,Flappy bird creator,0.5531443932086861,2,1,1,30,6
389,386,Video,Music Artist,Led Zeppelin singing,0.11291453364165482,1,0,0,30,1
390,125,Image,Sports,Kid playing tennis,0.4375083937912493,11,5,4,31,1
391,950,Image,Food,Cheese fondue in Switzerland,0.07208273590266145,0,0,0,31,3
392,914,Image,TV show,The Great British Baking Show,0.9822042160642982,21,13,11,31,7
393,658,Image,Animals,Dog with glasses and smiling,0.18775664076524234,2,0,0,31,2
394,381,Video,Sports,Playing paddle,0.30969667204648277,1,0,0,32,8
395,755,Video,TV show,Black Batman costume,0.11603563541541329,0,0,0,32,6
396,759,Text,Animals,Rabbit sleeping,0.8460760513138753,20,6,3,32,7
397,625,Image,Sports,Tokio Olympic games,0.8417042310860695,32,8,6,32,2
398,434,Text,Sports,Lakers vs Miami match,0.8847263583108267,6,3,2,32,1
399,173,Image,News and present,Fight for women,0.8779771722950231,22,13,9,32,9
400,767,Video,Food,Glass in the microwave,0.7527120757054585,19,9,6,32,6
401,170,Image,TV show,Black Batman costume,0.8059554372153962,10,4,2,32,7
402,958,Video,TV show,Tv comedy,0.30895058647407136,1,0,0,32,2
403,919,Video,TV show,Arcane breaking rankings,0.127729083173318,0,0,0,32,2
404,566,Video,Animals,Turtle eating,0.9034110024016034,25,10,7,32,7
405,283,Text,Animals,Happy zebra playing on the floor,0.5510936245993214,7,4,3,32,9
406,767,Image,Animals,Rabbit sleeping,0.05764954971939518,0,0,0,32,3
407,184,Image,Food,Local food contest,0.5209895142244788,4,0,0,33,1
408,568,Image,Sports,Palau Blaugrana show,0.8471843896139049,20,4,2,33,5
409,556,Video,Computer games,League of legends game,0.6212177137161305,6,2,1,33,1
410,761,Video,Sports,Tokio Olympic games,0.2856399760010122,3,0,0,33,8
411,189,Text,Music Artist,Led Zeppelin singing,0.4817091291271758,14,8,8,33,3
412,576,Image,TV show,Kid watching Better Call Saul,0.15052428750808144,1,0,0,33,9
413,864,Image,Music Artist,Eminem singing on NFL,0.7902767351679537,7,2,2,33,8
414,373,Image,Music Artist,Eminem singing on NFL,0.26013002027375887,0,0,0,33,2
415,103,Video,TV show,Black Batman costume,0.6799327199317046,14,3,2,33,2
416,170,Video,Sports,Watching football on the TV,0.14833093037572098,0,0,0,33,1
417,681,Image,News and present,Messi is angry,0.8411885487009003,7,2,0,33,9
418,545,Video,Animals,Cat eating,0.16951057249235735,2,2,1,33,7
419,684,Image,Sports,Kid playing tennis,0.391208420834283,2,1,1,33,5
420,158,Video,Sports,Kid watching champions league on mobile phone,0.62999847967876,6,2,0,33,8
421,144,Image,Music Artist,Listening queen on the bed,0.4564732975364372,6,1,1,33,7
422,810,Video,Sports,Kid watching champions league on mobile phone,0.2027652851599573,0,0,0,33,7
423,48,Video,Music Artist,Family singing,0.7662437662139523,24,12,7,33,5
424,414,Image,Computer games,Tutorial of Valorant,0.09290913223812391,0,0,0,33,6
425,992,Video,Animals,Cat eating,0.05562109812400806,0,0,0,33,6
426,770,Video,Sports,Tokio Olympic games,0.7588857879083428,19,7,6,33,5
427,279,Image,Music Artist,Family singing,0.9350739112063413,12,4,2,33,2
428,451,Image,Sports,Lakers vs Miami match,0.3584418044434664,2,0,0,33,2
429,0,Image,Computer games,Flappy bird creator,0.2693012518945853,0,0,0,33,4
430,529,Video,TV show,The Great British Baking Show,0.44613501727515137,5,1,0,33,7
431,682,Video,Food,Glass in the microwave,0.914581739472588,11,3,3,34,7
432,478,Text,Music Artist,Piano classes academy,0.04359832058399982,0,0,0,34,8
433,358,Video,Sports,Tokio Olympic games,0.19241301622581974,0,0,0,34,6
434,994,Image,TV show,Dog watching the TV,0.34990568895277885,0,0,0,34,5
435,590,Text,Food,Food Travels,0.5280608622570154,3,1,1,34,7
436,781,Image,TV show,Breaking bad scene,0.8017879317436079,38,16,13,34,8
437,908,Text,Music Artist,Led Zeppelin singing,0.5425728460848669,6,2,1,34,0
438,143,Image,Food,Workers picking coffee,0.8765134741242834,35,16,10,34,7
439,404,Video,Sports,Tokio Olympic games,0.836311792851735,15,6,6,34,0
440,623,Video,TV show,Family going to the cinema,0.11954011641808615,0,0,0,34,0
441,572,Video,TV show,Kid watching Better Call Saul,0.8294141797880552,10,3,3,34,7
442,853,Video,Computer games,Tutorial of Valorant,0.29124097938707905,3,2,2,34,0
443,528,Video,Music Artist,Rap battle on the street,0.021073527435688022,1,0,0,35,5
444,504,Video,Animals,Brown cat jumping,0.4861733288350508,6,1,1,35,2
445,587,Text,TV show,Watching the TV having dinner,0.030920135909822233,0,0,0,35,7
446,839,Video,TV show,Tv comedy,0.23300572276042542,1,0,0,35,4
447,606,Image,News and present,The GameStop short squeeze,0.2806303885012075,2,0,0,35,7
448,320,Image,Animals,Cat with glasses and smiling,0.1622686365114938,2,0,0,35,9
449,561,Image,Animals,Sad dog playing with a ball,0.10531767990013519,0,0,0,35,7
450,756,Image,Computer games,Happy family playing Wii,0.27570305909614956,5,3,2,35,10
451,253,Image,Food,Goulash in Hungary,0.886198468640072,23,6,3,35,5
452,551,Image,Music Artist,1M of assistants in a concert,0.737561157776877,12,3,3,35,0
453,329,Image,News and present,Tornadoes ravage central U.S.,0.11202265234421271,1,0,0,35,8
454,12,Image,TV show,Almodovar on the Oscars gala,0.28308423194554877,0,0,0,36,9
455,813,Image,Music Artist,Eminem singing on NFL,0.7633730934556596,28,12,8,36,5
456,470,Text,News and present,Putin negates Ukraine peace agreement,0.5114717215370903,1,1,1,36,6
457,18,Image,TV show,Almodovar on the Oscars gala,0.8973328653922209,35,11,10,36,1
458,172,Text,Food,Chorizo a la sidra,0.8693545542108368,16,3,3,36,5
459,52,Video,Music Artist,Pink Floyd doing a talk,0.8938329320872384,12,4,4,36,1
460,690,Video,Animals,Human touching his cat,0.3603137493356323,4,0,0,36,6
461,165,Text,Food,Egyptian Cuisine program,0.8817573106459752,29,13,12,36,1
462,715,Image,TV show,Black Batman costume,0.758849255386287,14,5,5,36,5
463,886,Video,TV show,Black Batman costume,0.3375697190789192,1,0,0,36,1
464,281,Text,News and present,Putin negates Ukraine peace agreement,0.40232860492676203,10,5,5,37,6
465,739,Video,Animals,Grey cat jumping,0.7079296714962648,1,0,0,37,6
466,173,Image,Sports,Mbappe coming to Madrid,0.062184294400328355,0,0,0,37,6
467,709,Image,Music Artist,AC/DC playing the guitar,0.05212085541610123,0,0,0,37,5
468,30,Text,Sports,Mbappe coming to Madrid,0.7209437839990881,11,4,3,37,8
469,63,Text,Sports,Mbappe coming to Madrid,0.2087102219974759,0,0,0,37,3
470,914,Video,Sports,Watching football on the TV,0.3946620670891948,6,2,2,37,4
471,570,Video,TV show,Tv comedy,0.15157612652368857,0,0,0,37,2
472,17,Text,Animals,Sad dog playing with a ball,0.4819134367918976,11,4,3,37,0
473,690,Image,Computer games,Ibai Llanos streaming,0.25422520844420915,0,0,0,38,3
474,763,Text,Animals,Giraffe smiling,0.05733044710619928,0,0,0,38,8
475,457,Video,News and present,The first malaria vaccine,0.05780454203081886,0,0,0,38,6
476,478,Image,Sports,Playing paddle,0.7140272144307284,13,7,5,38,7
477,532,Image,TV show,Watching the TV having dinner,0.8129659615040707,24,9,5,38,3
478,242,Image,Sports,Family running on the beach,0.9127996995077576,33,13,12,38,8
479,788,Image,Drink Brand,Playing football with Gatorade,0.07570207658220274,1,0,0,38,8
480,486,Video,Sports,Tokio Olympic games,0.68923801366833,10,5,4,38,7
481,378,Image,Music Artist,Family singing,0.4404209911533088,1,0,0,38,9
482,362,Image,Food,Italian pizza with cheese,0.853479178699621,19,6,5,38,4
483,941,Image,TV show,The Great British Baking Show,0.621301168893055,8,2,2,39,1
484,328,Image,Drink Brand,Heineken advertisement,0.7959971488111987,29,14,13,39,0
485,433,Image,TV show,Kid watching Better Call Saul,0.004368530836815987,0,0,0,39,0
486,127,Image,Food,Goulash in Hungary,0.6792107120283682,24,6,5,39,4
487,58,Text,Music Artist,1M of assistants in a concert,0.15539149822074405,1,0,0,39,1
488,315,Image,Drink Brand,Kid drinking Coca-Cola,0.6329529772720347,11,4,3,39,6
489,453,Image,TV show,Family going to the cinema,0.19223458546566352,1,1,0,39,3
490,311,Image,TV show,Black Batman costume,0.9997526574969898,17,7,5,39,2
491,793,Video,Music Artist,Michael Jackson dancing,0.9514093498090884,14,5,3,39,5
492,797,Video,Sports,Mbappe coming to Madrid,0.5374080846007673,2,1,1,39,9
493,176,Video,Music Artist,Boy and girl dancing,0.8057343701146447,18,4,3,39,8
494,152,Video,Sports,Cat playing football,0.9245542766003928,9,6,5,39,6
495,218,Text,Sports,Palau Blaugrana show,0.7759505696811847,16,6,3,39,2
496,624,Image,Sports,Lakers vs Miami match,0.7850067421605482,4,2,1,39,3
497,689,Text,News and present,The rise of NFTs,0.4895136752550957,6,1,0,39,6
498,8,Image,Sports,Watching football on the TV,0.0056212188752499115,0,0,0,39,3
499,466,Image,TV show,Tv comedy,0.25408081674189853,0,0,0,39,8
500,370,Image,Sports,Playing paddle,0.8896453641062771,11,3,1,39,8
501,585,Video,Animals,Humans visiting the zoo,0.7386692591904247,7,2,1,39,4
502,605,Image,TV show,Black Batman costume,0.5413356914021273,8,1,1,39,4
503,953,Text,TV show,Kid watching Better Call Saul,0.3338288272729407,4,1,1,39,1
504,763,Image,Music Artist,Led Zeppelin singing,0.2610518340373672,1,0,0,40,2
505,854,Text,Music Artist,Piano classes academy,0.957777901108651,19,6,5,40,3
506,806,Image,TV show,Almodovar on the Oscars gala,0.12568930227969344,2,1,1,40,8
507,423,Video,TV show,The Great British Baking Show,0.9268096227411969,28,14,13,40,1
508,33,Video,News and present,The GameStop short squeeze,0.5608934005547848,13,2,1,40,2
509,426,Video,Music Artist,Pink Floyd doing a talk,0.14392095321441134,0,0,0,40,5
510,799,Text,Music Artist,Piano classes academy,0.7813665653053523,11,5,3,40,1
511,851,Video,Animals,Turtle eating,0.42832526304497087,5,1,1,40,2
512,2,Image,Sports,Palau Blaugrana show,0.054678659408758046,0,0,0,40,9
513,575,Image,Sports,Visitors watching the Camp Nou,0.7388563307955232,11,4,3,40,6
514,466,Video,TV show,Tv comedy,0.5906867364159791,7,2,2,40,7
515,118,Image,Sports,Family running on the beach,0.1766013168610635,1,0,0,40,3
516,115,Text,Drink Brand,Playing football with Gatorade,0.07561504210004388,0,0,0,40,8
517,784,Image,Music Artist,Boy and girl dancing,0.5749530533543126,5,2,0,40,1
518,500,Video,TV show,Breaking bad scene,0.5705622534100618,23,8,5,40,3
519,680,Image,Computer games,Auronplay playing Minecraft,0.3349862825197476,0,0,0,40,3
520,907,Image,Food,Oven cleaning,0.26126764333460284,0,0,0,40,2
521,697,Image,Food,Family eating lasagne,0.353428901793867,1,0,0,40,4
522,301,Video,News and present,Fight for women,0.2741356769910557,3,0,0,40,1
523,694,Text,Music Artist,1M of assistants in a concert,0.41547510657929587,3,0,0,40,4
524,67,Image,Sports,Mbappe coming to Madrid,0.41184838952010805,7,2,1,41,4
525,334,Image,Music Artist,Listening queen on the bed,0.4106367083934954,2,1,1,41,5
526,532,Image,TV show,Family going to the cinema,0.863296791019516,30,10,8,41,4
527,87,Image,TV show,Breaking bad scene,0.13414564685624475,1,0,0,41,9
528,140,Video,Food,Chorizo a la sidra,0.8709668909404417,16,8,7,41,8
529,102,Video,Music Artist,Rap battle on the street,0.35064530908007885,4,1,0,41,7
530,266,Image,Food,Egyptian Cuisine program,0.27895266348427394,3,0,0,41,8
531,935,Image,Travels,Kid imitating the Statue of Liberty in the USA,0.3120422045424298,0,0,0,41,2
532,862,Text,Food,Workers picking coffee,0.9058484238539971,12,3,3,41,2
533,289,Image,Sports,Family running on the beach,0.22025178822427294,2,1,0,42,4
534,84,Image,TV show,Black Batman costume,0.0379447727714507,0,0,0,42,7
535,393,Image,Animals,Giraffe smiling,0.2835845367604132,3,0,0,42,1
536,946,Image,Sports,Tokio Olympic games,0.6566078916319812,7,2,1,42,8
537,182,Image,Animals,Brown cat jumping,0.46531386941366415,1,0,0,42,4
538,455,Image,Sports,Cat playing football,0.8445295060764626,17,8,6,42,6
539,271,Text,Music Artist,Led Zeppelin singing,0.01729793140809488,0,0,0,42,0
540,181,Text,Animals,Giraffe smiling,0.3293774399347694,2,1,0,42,3
541,45,Video,Sports,Kid watching champions league on mobile phone,0.5045372018934291,2,0,0,42,5
542,236,Image,TV show,The Great British Baking Show,0.6263037163842057,11,4,3,42,5
543,487,Image,Animals,Dog raising her dogs,0.7198171888462083,2,1,0,42,4
544,459,Image,News and present,Messi is angry,0.2589801549321632,0,0,0,42,8
545,888,Image,Music Artist,Michael Jackson dancing,0.1953951506148075,1,1,0,42,9
546,183,Image,Food,Coca-Cola factory visitors,0.045112473590614655,1,0,0,43,5
547,596,Video,TV show,Watching the TV having dinner,0.9780976204331612,22,8,6,43,8
548,325,Image,Travels,Sydney Opera House performance,0.33597464817789446,5,2,1,43,7
549,804,Image,TV show,Watching the TV having dinner,0.26448415745963205,0,0,0,43,4
550,255,Text,Sports,Palau Blaugrana show,0.2705411790891128,0,0,0,43,5
551,535,Image,Animals,Family in the safari,0.17232470563238278,1,1,0,43,5
552,159,Video,TV show,Kid watching Better Call Saul,0.8423595747814127,26,9,8,43,9
553,450,Image,Sports,Playing paddle,0.4166873849152445,2,1,0,43,2
554,974,Text,Music Artist,Driving a car with music,0.7887133049084597,5,1,1,43,5
555,112,Image,Sports,Visitors watching the Camp Nou,0.5474611235287121,6,2,2,43,3
556,115,Image,TV show,Black Batman costume,0.5685810419806635,7,1,1,43,8
557,501,Video,TV show,Watching the TV having dinner,0.1624282059049068,3,1,1,43,5
558,41,Image,TV show,Arcane breaking rankings,0.2475878782088945,2,1,0,43,6
559,720,Video,Sports,Mbappe coming to Madrid,0.0018241457913013015,0,0,0,43,3
560,115,Image,Food,Egyptian Cuisine program,0.8328169741403887,6,3,1,43,3
561,664,Image,TV show,Breaking bad scene,0.26538572073250033,0,0,0,43,8
562,884,Image,Computer games,Auronplay playing Minecraft,0.33763654492747563,4,2,0,43,8
563,392,Video,News and present,Economic recovery and inflation,0.9016820671889723,16,5,4,43,7
564,495,Image,Music Artist,AC/DC playing the guitar,0.4617001298708723,4,0,0,43,5
565,680,Image,Sports,Mbappe coming to Madrid,0.5467118462968541,2,1,0,43,7
566,424,Video,Music Artist,Pink Floyd doing a talk,0.04544940625440064,0,0,0,44,5
567,426,Video,Animals,Dog sleeping in bed,0.2988664079631168,1,0,0,44,5
568,479,Text,TV show,Tv comedy,0.7212517095755114,5,3,2,44,5
569,557,Video,Sports,Cat playing football,0.45300425503260877,3,0,0,44,5
570,564,Video,Sports,Lakers vs Miami match,0.3639384345580655,4,0,0,44,1
571,550,Image,TV show,Watching the TV having dinner,0.9460317012800251,22,10,4,44,0
572,142,Video,Sports,Cat playing football,0.9777150931417058,29,8,8,44,4
573,231,Image,Music Artist,AC/DC playing the guitar,0.5792410252137276,5,1,0,44,5
574,73,Image,TV show,Black Batman costume,0.1681058336353507,2,0,0,44,8
575,151,Image,TV show,Dog watching the TV,0.4976047100171864,17,4,3,44,6
576,405,Video,Animals,Happy cat playing with a ball,0.45993018053799184,2,0,0,44,9
577,174,Text,TV show,Tv comedy,0.866971037016803,17,2,2,44,2
578,432,Image,TV show,Family going to the cinema,0.22392643933909606,0,0,0,44,2
579,42,Image,TV show,Dog watching the TV,0.2774012701227243,4,1,1,44,2
580,832,Image,Music Artist,1M of assistants in a concert,0.4581065104411832,0,0,0,44,7
581,380,Image,TV show,Almodovar on the Oscars gala,0.6761086109689378,16,6,5,44,6
582,886,Video,Sports,Kid playing tennis,0.4431790662675569,2,0,0,44,7
